Player,Cost,Sel.%,Form,Pts.,RP
AnthonyBURMID,5.0,1.8,4.6,96,10
RaúlFULFWD,6.1,2.6,5.0,96,2
O.DangoBREMID,5.9,3.0,5.6,94,5
SchadeBREMID,6.9,1.4,1.2,94,7
NdiayeEVEMID,6.2,3.9,3.8,94,4
CherkiMCIMID,6.4,7.8,2.8,94,3
DalotMUNDEF,4.6,5.0,4.6,94,1
GyökeresARSFWD,8.8,12.3,6.2,93,2
CollinsBREDEF,4.9,2.8,0.4,93,0
AndersenFULDEF,4.5,4.8,1.4,93,0
XhakaSUNMID,5.1,3.4,0.6,93,2
AldereteSUNDEF,4.1,6.4,2.8,93,4
WelbeckBHAFWD,6.1,3.7,4.6,91,9
CaicedoCHEMID,5.7,7.7,3.0,91,4
CucurellaCHEDEF,6.0,14.1,2.4,90,0
AmpaduLEEMID,4.9,0.2,3.6,90,4
J.PalhinhaTOTMID,5.5,0.8,2.4,90,2
VerbruggenBHAGKP,4.5,5.5,3.6,89,3
IwobiFULMID,6.3,1.0,6.2,89,10
RomeroTOTDEF,5.0,3.2,-0.6,89,0
EzeARSMID,7.2,8.0,3.3,88,2
KonsaAVLDEF,4.4,8.2,3.6,88,1
PetrovićBOUGKP,4.5,4.8,5.6,88,3
O'BrienEVEDEF,4.9,0.6,1.4,87,1
M.SalahLIVMID,14.0,14.3,3.6,87,2
ŠeškoMUNFWD,7.3,4.6,6.2,87,8
CalafioriARSDEF,5.6,6.2,1.5,86,0
WoltemadeNEWFWD,6.8,7.5,1.0,86,1
EvanilsonBOUFWD,6.9,2.5,2.6,85,6
ReijndersMCIMID,5.0,9.8,0.6,85,1
MintehBHAMID,5.5,1.9,0.6,84,0
GustoCHEDEF,4.9,1.9,2.0,84,1
MatetaCRYFWD,7.5,6.7,0.0,84,0
A.BeckerLIVGKP,5.4,6.3,3.8,84,2
VicarioTOTGKP,4.7,5.7,1.4,84,1
AyariBHAMID,4.8,0.5,1.2,83,0
PalmerCHEMID,10.6,16.2,7.6,83,1
RodonLEEDEF,3.9,3.9,3.0,83,2
N.WilliamsNFODEF,4.7,2.8,2.0,83,0
DamsgaardBREMID,5.6,0.5,4.2,82,18
PopeNEWGKP,5.1,4.6,1.6,82,1
J.GomesWOLMID,5.3,0.3,4.2,82,14
MilenkovićNFODEF,5.1,3.2,3.0,81,1
RicharlisonTOTFWD,6.3,5.4,1.2,81,5
SummervilleWHUMID,5.7,3.0,5.0,81,1
WhartonCRYMID,5.0,0.6,2.8,80,2
UgochukwuBURMID,5.0,0.1,2.4,79,1
GrealishEVEMID,6.3,5.9,0.0,79,0
Pedro PorroTOTDEF,5.1,9.3,0.0,79,0
DúbravkaBURGKP,4.0,32.4,1.0,78,0
Lewis-PotterBREDEF,4.8,1.7,2.2,78,1
GomezBHAMID,4.9,0.2,4.4,78,9
StruijkLEEDEF,4.3,0.4,2.0,78,2
BuendíaAVLMID,5.3,0.5,1.2,77,1
Van den BergBREDEF,4.5,0.9,4.8,77,6
SessegnonFULMID,5.4,0.2,3.2,77,4
GvardiolMCIDEF,5.9,3.3,0.0,77,0
BarnesNEWMID,6.1,1.2,1.4,77,1
HumeSUNDEF,4.5,0.3,2.2,77,2
LenoFULGKP,4.9,1.5,1.2,76,2
YarmoliukBREMID,5.0,0.1,1.0,75,1
F.KadıoğluBHADEF,4.4,0.3,3.2,75,2
SarrCRYMID,6.4,3.6,4.2,75,2
KudusTOTMID,6.4,9.5,0.0,75,0
DigneAVLDEF,4.5,1.5,1.2,74,2
Mac AllisterLIVMID,6.2,1.6,5.6,74,9
DorguMUNDEF,4.2,3.6,0.0,74,0
BarryEVEFWD,5.7,1.0,2.8,73,6
TeteFULDEF,4.5,0.3,1.6,73,2
DioufWHUDEF,4.0,1.8,5.6,73,3
KayodeBREDEF,4.5,0.7,1.4,72,-1
DokuMCIMID,6.4,2.3,0.0,72,0
BurnNEWDEF,5.0,3.3,1.0,72,0
McGinnAVLMID,5.4,0.5,0.0,71,0
Kroupi.JrBOUFWD,4.7,7.2,2.8,71,2
H.BuenoWOLDEF,4.3,0.2,3.5,71,6
CullenBURMID,4.9,0.8,0.0,70,0
JaneltBREMID,4.9,0.3,3.0,70,0
DunkBHADEF,4.5,1.0,3.4,70,1
MykolenkoEVEDEF,4.9,0.6,1.2,70,3
BernardoMCIMID,6.2,0.6,3.2,70,3
LammensMUNGKP,5.0,2.4,4.2,70,2
GordonNEWMID,7.2,2.8,3.0,70,2
Hudson-OdoiNFOMID,5.7,0.7,2.2,70,2
SoučekWHUMID,5.7,0.3,4.6,70,7
S.BuenoWOLDEF,4.4,0.1,3.3,70,6
BergeFULMID,4.9,0.1,2.4,69,2
ShawMUNDEF,4.5,0.8,3.2,69,1
AmadMUNMID,6.2,1.7,1.6,69,1
TonaliNEWMID,5.3,1.1,2.6,69,6
L.PaquetáWHUMID,5.9,1.1,0.0,69,0
BogleLEEDEF,4.4,0.2,3.0,68,2
HillBOUDEF,4.1,6.6,6.2,67,2
OkaforLEEMID,5.5,0.1,2.8,67,0
MurilloNFODEF,5.2,1.9,1.0,67,1
SangaréNFOMID,4.9,0.1,2.4,67,2
MerinoARSMID,5.4,0.8,0.0,66,0
KerkezLIVDEF,5.6,3.0,2.6,66,1
Igor JesusNFOFWD,5.8,1.2,2.2,66,5
FlorentinoBURMID,5.0,0.0,0.8,65,1
HendersonBREMID,5.0,0.3,1.2,65,1
GeorginioBHAMID,5.6,0.3,0.6,65,0
YeremyCRYMID,5.8,0.2,1.4,65,1
BasseyFULDEF,4.4,0.4,2.0,65,1
TalbiSUNMID,4.9,0.2,2.6,65,2
AjerBREDEF,4.4,0.3,3.2,64,1
HallNEWDEF,5.3,2.5,2.4,64,1
BentancurTOTMID,5.2,0.2,0.0,64,0
Smith RoweFULMID,5.6,0.5,1.8,63,2
SelsNFOGKP,4.6,4.8,0.6,63,2
WilsonWHUFWD,5.8,0.6,0.8,63,0
AndréWOLMID,5.2,0.1,2.2,63,5
ØdegaardARSMID,7.8,1.6,1.5,62,0
OnanaAVLMID,4.8,0.7,2.2,62,2
FlemmingBURFWD,5.3,0.3,4.0,62,6
NmechaLEEFWD,5.0,0.6,2.6,62,1
BrobbeySUNFWD,5.4,0.9,1.2,62,0
XaviTOTMID,6.5,1.1,2.4,62,1
HincapieARSDEF,5.1,0.7,4.3,61,0
KamaraAVLMID,4.9,0.2,0.0,61,0
JensenBREMID,4.9,0.1,3.2,61,2
WiefferBHAMID,4.9,0.1,0.6,61,1
MaguireMUNDEF,4.4,1.8,3.8,61,2
JoelintonNEWMID,5.9,0.3,1.0,61,5
MavropanosWHUDEF,4.4,0.1,4.2,61,2
De CuyperBHADEF,4.3,1.8,2.0,60,1
J.MurphyNEWMID,5.9,0.6,1.8,60,6
HutchinsonNFOMID,5.4,0.1,2.2,60,1
EstèveBURDEF,3.9,7.9,1.8,59,0
AdliBOUMID,5.4,0.7,4.2,59,1
GanaEVEMID,5.4,0.1,1.8,59,2
GudmundssonLEEDEF,3.8,3.8,0.8,59,2
L.MileyNEWMID,4.4,2.4,0.0,58,0
P.M.SarrTOTMID,4.5,1.1,3.2,58,1
AdamsBOUMID,4.9,0.3,1.2,56,1
Strand LarsenCRYFWD,6.2,2.2,3.6,56,1
BetoEVEFWD,5.0,2.4,3.6,56,9
IsidorSUNFWD,5.1,1.4,1.0,56,1
MalenAVLMID,5.1,0.4,0.0,55,0
A.JimenezBOUDEF,4.5,0.2,3.0,55,2
EstêvãoCHEMID,6.4,2.0,0.6,55,0
N.GonzalezMCIMID,5.9,0.1,0.0,55,0
SadikiSUNMID,4.9,0.1,2.0,55,1
SpenceTOTDEF,4.2,1.0,0.0,55,0
KrejčíWOLDEF,4.5,0.1,1.5,55,0
Wan-BissakaWHUDEF,4.1,4.6,4.6,54,0
BotmanNEWDEF,4.9,0.4,1.8,53,0
José SáWOLGKP,4.2,1.2,4.3,53,8
TielemansAVLMID,5.9,0.6,0.0,52,0
WalkerBURDEF,4.4,1.1,0.6,52,0
IroegbunamEVEMID,4.8,0.0,0.6,52,0
MaduekeARSMID,6.8,1.1,4.8,51,0
HenryBREDEF,4.3,0.2,2.8,51,4
LermaCRYMID,4.9,0.1,3.0,51,0
SchärNEWDEF,5.2,1.2,0.0,51,0
ReinildoSUNDEF,3.8,3.0,2.6,51,0
AreolaWHUGKP,4.3,2.1,0.4,51,0
PauAVLDEF,4.3,0.3,0.6,50,1
KamadaCRYMID,5.0,0.1,1.0,50,1
JohnsonCRYMID,6.5,2.4,1.8,50,4
LukićFULMID,4.9,0.1,0.0,50,0
GruevLEEMID,4.7,0.1,3.4,50,2
TelTOTMID,6.2,0.1,1.0,50,1
ToluWOLFWD,5.4,0.2,2.5,50,1
ManéWOLFWD,4.6,2.5,2.0,50,2
MitomaBHAMID,6.1,2.0,2.2,49,1
LivramentoNEWDEF,4.9,1.9,0.0,49,0
MosqueraWOLDEF,4.3,0.1,3.8,49,9
HinshelwoodBHAMID,5.1,0.0,2.4,48,5
FofanaCHEDEF,4.4,0.4,1.2,48,0
ChukwuezeFULMID,5.3,0.1,1.4,48,1
GrayTOTMID,4.8,0.1,4.0,48,5
HannibalBURMID,4.7,0.1,4.6,47,10
LaurentBURMID,4.8,0.0,1.0,47,1
BijolLEEDEF,3.9,0.4,0.8,47,1
JustinLEEDEF,3.9,1.0,2.2,47,2
NdoyeNFOMID,5.5,0.7,1.0,47,1
HartmanBURDEF,4.0,0.6,0.0,46,0
FosterBURFWD,4.9,0.8,0.8,46,0
BrooksBOUMID,5.0,0.2,0.6,46,1
DiakitéBOUDEF,4.2,0.3,0.2,46,0
C.JonesLIVMID,5.4,0.1,1.2,46,0
MountMUNMID,5.9,0.3,0.0,46,0
OdobertTOTMID,5.3,0.0,0.6,46,0
YoroMUNDEF,4.1,1.2,2.0,45,2
J.AriasWOLMID,4.9,0.1,0.2,45,0
TchatchouaWOLDEF,4.4,0.0,1.5,45,6
EkdalBURDEF,3.9,0.8,0.0,44,0
LongstaffLEEMID,4.8,0.2,0.6,44,0
RodrigoMCIMID,6.3,0.5,3.8,44,3
Hee ChanWOLMID,5.6,0.1,0.5,44,0
EdwardsBURMID,4.7,0.1,2.2,43,0
GarnachoCHEMID,6.4,0.5,0.6,43,1
KevinFULMID,5.8,0.1,1.8,43,0
TanakaLEEMID,4.8,0.2,0.0,43,0
PerriLEEGKP,4.5,0.2,0.0,43,0
De LigtMUNDEF,4.9,1.8,0.0,43,0
MartinelliARSMID,6.8,0.9,2.2,42,1
BradleyLIVDEF,4.9,0.1,0.0,42,0
TrippierNEWDEF,4.9,1.4,1.0,42,1
MingsAVLDEF,4.3,0.7,3.2,41,0
KluivertBOUMID,7.0,0.6,0.0,40,0
GeertruidaSUNDEF,4.5,0.0,1.6,40,4
MaatsenAVLDEF,4.2,0.6,2.8,39,1
J.CuencaFULDEF,4.3,0.1,1.0,39,1
Aït-NouriMCIDEF,5.7,4.0,5.2,39,11
MartinezMUNDEF,4.8,0.8,2.0,39,0
SavonaNFODEF,4.5,0.1,0.0,39,0
BergvallTOTMID,5.2,0.2,0.0,39,0
BrojaBURFWD,5.2,0.2,0.4,38,0
CookBOUMID,4.9,0.0,1.6,38,0
BalebaBHAMID,4.5,1.5,1.6,38,1
HughesCRYMID,4.7,0.1,1.2,38,1
KingFULMID,4.4,1.8,0.4,38,1
FrimpongLIVDEF,5.7,4.6,0.8,38,4
S.MagassaWHUMID,5.0,0.0,1.0,38,1
MunetsiWOLMID,5.3,0.0,0.0,38,0
TchaounaBURMID,4.9,0.0,0.8,37,1
GuessandCRYMID,6.2,0.1,2.4,37,1
MarmoushMCIMID,8.3,2.5,2.2,37,3
MainooMUNMID,4.6,1.4,3.4,37,2
ElangaNEWMID,6.5,2.6,1.6,37,1
AinaNFODEF,4.7,2.3,2.4,37,1
DiarraSUNMID,5.3,0.1,4.8,37,5
Bruun LarsenBURMID,5.3,0.0,1.0,36,1
ZirkzeeMUNFWD,5.8,0.4,0.6,36,1
J.RamseyNEWMID,5.3,0.2,4.2,36,6
MayendaSUNFWD,5.2,0.5,2.0,36,9
Kolo MuaniTOTFWD,6.9,0.4,2.4,36,1
KilmanWHUDEF,4.1,0.1,0.0,36,0
GrudaBHAMID,5.4,0.0,0.0,35,0
DelapCHEFWD,6.2,0.9,1.8,35,1
CanvotCRYDEF,4.5,0.0,1.6,35,3
McNeilEVEMID,5.5,0.1,1.2,35,6
RobertsonLIVDEF,5.7,1.0,1.8,34,0
MoratoNFODEF,4.3,0.1,2.4,34,0
DominguezNFOMID,5.0,0.0,0.6,34,0
AdingraSUNMID,4.9,0.4,0.0,34,0
PottsWHUMID,4.4,0.6,0.8,34,0
BogardeAVLDEF,4.0,0.6,2.0,33,0
HumphreysBURDEF,3.9,0.1,2.0,33,1
HickeyBREDEF,4.0,0.4,0.6,33,0
VeltmanBHADEF,4.3,0.1,0.8,33,1
AcheampongCHEDEF,3.7,1.6,0.4,33,0
RobinsonFULDEF,4.9,0.7,0.2,33,0
BellegardeWOLMID,5.1,0.0,1.3,33,2
TosinCHEDEF,4.0,0.3,0.4,32,1
ChiesaLIVMID,6.3,0.3,0.8,32,0
KhusanovMCIDEF,5.4,0.4,1.6,32,0
Walker-PetersWHUDEF,4.2,0.2,0.4,32,0
GroßBHAMID,5.5,0.1,4.8,31,5
UgarteMUNMID,4.7,0.1,0.4,31,0
TodiboWHUDEF,4.3,0.1,0.0,31,0
HermansenWHUGKP,4.2,0.3,4.4,31,0
WhiteARSDEF,5.1,0.5,0.0,30,0
SmithBOUDEF,4.4,0.2,1.8,30,0
KostoulasBHAFWD,4.8,0.4,0.8,30,0
Andrey SantosCHEMID,4.5,0.3,1.6,30,2
MilnerBHAMID,4.9,0.1,1.6,29,2
DevennyCRYMID,4.3,1.3,0.0,29,0
CastagneFULDEF,4.3,0.1,0.8,29,0
IsakLIVFWD,10.3,3.5,0.0,29,0
TraoréSUNMID,5.5,0.0,0.2,29,1
DarlowLEEGKP,3.9,2.4,2.0,28,3
GomezLIVDEF,4.9,0.1,0.6,28,1
DansoTOTDEF,4.2,0.1,0.2,28,1
TotiWOLDEF,4.2,0.1,1.3,28,8
TuanzebeBURDEF,3.9,0.9,-0.4,27,0
AkéMCIDEF,5.2,0.6,0.4,27,1
MazraouiMUNDEF,4.9,0.2,1.8,27,7
HeavenMUNDEF,3.7,2.2,0.2,27,0
R.GomesWOLDEF,4.4,0.1,2.0,27,7
AlcarazEVEMID,5.2,0.1,0.2,26,0
BobbFULMID,5.1,0.2,1.6,26,5
SavinhoMCIMID,6.9,0.4,0.0,26,0
TatyWHUFWD,5.5,0.1,3.8,26,7
SanchoAVLMID,5.8,0.2,2.0,25,1
ChristieBOUMID,4.9,0.1,1.0,25,0
GittensCHEMID,6.0,0.1,0.2,25,0
CairneyFULMID,4.8,0.0,0.4,25,0
WoodNFOFWD,7.2,4.6,0.0,25,0
RayanBOUMID,5.6,2.6,4.8,24,2
SolankeTOTFWD,7.2,1.2,3.8,24,2
NketiahCRYFWD,5.4,0.3,0.0,23,0
OsulaNEWFWD,5.4,0.2,1.0,23,1
AgbadouWOLDEF,4.2,0.1,0.5,23,0
Møller WolfeWOLDEF,4.2,0.1,0.5,23,0
MosqueraARSDEF,5.3,0.1,0.8,22,0
LindelöfAVLDEF,4.5,0.1,0.2,22,0
GnontoLEEMID,5.2,0.1,0.4,22,1
Douglas LuizAVLMID,4.9,0.1,2.0,21,1
PattersonEVEDEF,4.4,0.0,0.2,21,0
MunizFULFWD,5.3,0.7,0.8,21,1
ScarlesWHUDEF,4.3,0.0,0.4,21,0
JohnstoneWOLGKP,4.4,0.1,0.0,21,0
BoscagliBHADEF,4.2,0.1,1.0,20,0
WillockNEWMID,5.0,0.1,1.0,20,0
AdamaWHUMID,5.1,0.2,0.6,20,1
BarkleyAVLMID,4.8,0.0,0.8,19,1
Enes ÜnalBOUFWD,5.4,0.0,1.0,19,1
MilosavljevićBOUDEF,4.4,0.0,0.0,19,0
MamardashviliLIVGKP,4.1,0.5,0.0,19,0
LewisMCIDEF,4.6,1.2,0.0,19,0
WissaNEWFWD,7.3,0.6,0.8,19,1
Ward-ProwseBURMID,5.6,0.2,1.4,18,2
BranthwaiteEVEDEF,5.3,0.3,3.4,18,9
ArmstrongEVEMID,4.5,0.1,1.6,18,1
GallagherTOTMID,5.4,0.1,2.8,18,1
G.JesusARSFWD,6.4,0.4,1.0,17,0
Lucas PiresBURDEF,3.8,0.3,0.6,17,0
DiblingEVEMID,5.3,0.0,0.2,17,0
BornauwLEEDEF,3.8,0.1,0.2,17,0
YatesNFOMID,4.7,0.1,0.4,17,0
WorrallBURDEF,3.8,0.2,1.8,16,2
TzimasBHAFWD,5.2,0.1,0.0,16,0
UcheCRYFWD,5.5,0.1,0.4,16,0
RöhlEVEMID,5.0,0.0,0.0,16,0
JamesLEEMID,5.2,0.1,0.6,16,1
NgumohaLIVMID,4.3,0.8,0.4,15,1
RiggSUNMID,4.7,0.0,0.0,15,0
UdogieTOTDEF,4.3,0.3,0.2,15,0
ClyneCRYDEF,3.8,0.6,0.0,14,0
AwoniyiNFOFWD,5.2,0.3,0.2,14,1
BakwaNFOMID,5.9,0.0,0.4,14,1
MundleSUNMID,4.9,0.0,0.8,14,0
ArmstrongWOLFWD,5.4,0.1,2.8,14,4
SonneBURDEF,3.8,0.2,0.0,13,0
CarvalhoBREMID,4.7,0.1,0.0,13,0
O'RileyBHAMID,5.5,0.3,0.2,13,0
PiroeLEEFWD,4.9,0.3,0.4,13,1
CirkinSUNDEF,4.0,0.1,0.0,13,0
BissoumaTOTMID,5.2,0.0,1.6,13,2
Lewis-SkellyARSDEF,5.1,1.4,0.0,12,0
AbrahamAVLFWD,6.0,0.4,2.4,12,1
OnyekaBREMID,4.8,0.0,0.0,12,0
Marc GuiuCHEFWD,4.1,5.8,0.0,12,0
Chadi RiadCRYDEF,4.0,0.0,1.6,12,1
ReedFULMID,4.3,0.4,0.2,12,0
HarrisonLEEMID,5.1,0.0,0.0,12,0
EndoLIVMID,4.9,0.1,0.8,12,0
StonesMCIDEF,5.4,0.6,0.0,12,0
FüllkrugWHUFWD,5.6,0.6,0.0,12,0
DisasiWHUDEF,4.5,0.1,3.0,12,-2
Fer LópezWOLMID,5.1,0.0,0.0,12,0
M.BizotAVLGKP,4.2,0.4,0.0,11,0
DiopFULDEF,4.3,0.1,0.2,11,1
TraffordMCIGKP,4.5,0.9,0.0,11,0
BayindirMUNGKP,4.7,0.3,0.0,11,0
RamsdaleNEWGKP,4.8,0.7,0.0,11,0
Ortega MorenoNFOGKP,4.7,0.2,2.2,11,0
JohnNFOGKP,4.0,0.3,0.0,11,0
DragusinTOTDEF,4.5,0.0,1.8,11,3
DohertyWOLDEF,4.4,0.1,0.0,11,0
CoppolaBHADEF,4.2,0.0,0.0,10,0
DaviesTOTDEF,4.3,0.1,0.0,10,0
HoeverWOLDEF,3.8,1.0,0.0,10,0
HavertzARSFWD,7.3,0.5,1.3,9,1
KalimuendoNFOFWD,6.0,0.1,0.0,9,0
IrvingWHUMID,4.3,0.2,0.0,9,0
NwaneriARSMID,5.0,0.1,0.0,8,0
HatoCHEDEF,4.6,0.2,0.2,8,0
GeorgeEVEMID,4.8,0.1,0.8,8,0
LuccaNFOFWD,5.5,0.0,1.6,8,0
G.RodriguezWHUMID,4.8,0.0,0.0,8,0
PabloWHUFWD,5.5,0.0,0.6,8,0
AngelWOLMID,4.9,0.0,1.6,8,1
Gannon-DoakBOUMID,4.8,0.0,0.0,7,0
B.BadiashileCHEDEF,4.4,0.0,0.0,7,0
ZinchenkoNFODEF,4.9,0.2,0.0,7,0
McAteeNFOMID,5.0,0.1,0.2,7,0
BaileyAVLMID,5.5,0.1,1.0,6,0
NelsonBREMID,4.8,0.1,0.0,6,0
IgorBHADEF,4.5,0.1,0.0,6,0
AnguloSUNMID,5.0,0.0,1.5,6,1
MayersWHUDEF,4.0,0.0,0.2,6,1
EdozieWOLMID,4.3,0.4,1.0,6,0
NørgaardARSMID,5.1,0.1,0.3,5,1
DowmanARSMID,4.2,0.5,0.0,5,0
ElliottAVLMID,5.1,0.2,0.2,5,0
WatsonBHAMID,4.8,0.0,0.0,5,0
LaviaCHEMID,4.9,0.0,0.2,5,1
SosaCRYDEF,4.8,0.1,0.0,5,0
AlleyneMCIDEF,4.0,0.0,0.0,5,0
L.GuilhermeWHUMID,4.9,0.0,0.0,5,0
Mohamadou KantéWHUMID,4.5,0.0,0.4,5,1
TrésorBURMID,4.4,0.1,0.0,4,0
H.TraorèBOUMID,4.5,0.3,0.0,4,0
PinnockBREDEF,4.2,0.1,0.0,4,0
DonovanBREMID,4.4,0.1,0.6,4,1
EsseCRYMID,4.7,0.1,0.0,4,0
Kusi-AsareFULFWD,4.5,0.1,0.0,4,0
Jair CunhaNFODEF,4.2,0.1,0.2,4,1
BarnesBURFWD,4.2,1.5,0.4,3,1
SolerBOUDEF,4.0,0.2,0.0,3,0
Tóth.ABOUMID,5.0,0.0,0.4,3,0
HowellBHAMID,4.5,0.0,0.6,3,0
JörgensenCHEGKP,4.3,0.2,0.0,3,0
ColemanEVEDEF,4.2,0.1,0.0,3,0
NyoniLIVMID,4.3,0.3,0.2,3,1
J.FletcherMUNMID,4.3,0.1,0.0,3,0
NeilSUNMID,4.8,0.0,0.0,3,0
N.AguerdWHUDEF,4.4,0.0,0.0,3,0
Pedro LimaWOLDEF,4.0,0.4,0.3,3,0
A.GarcíaAVLDEF,3.9,0.2,0.2,2,0
George HemmingsAVLMID,4.5,0.0,0.0,2,0
AlyssonAVLMID,5.0,0.0,0.4,2,1
M.SarrCHEDEF,4.5,0.0,0.4,2,1
Drakes-ThomasCRYMID,4.5,0.0,0.0,2,0
BuonanotteLEEMID,4.6,0.1,0.2,2,0
MukasaMCIMID,4.4,0.0,0.0,2,0
LaceyMUNMID,4.5,0.0,0.0,2,0
AbbottNFODEF,3.8,0.3,0.2,2,0
NetzNFODEF,4.5,0.0,0.5,2,1
O'NienSUNDEF,4.0,0.1,0.2,2,0
SeeltSUNDEF,4.0,0.1,0.0,2,0
ScarlettTOTFWD,4.3,0.6,0.0,2,0
SouzaTOTDEF,4.0,0.0,0.4,2,1
MarshallWHUFWD,4.3,0.5,0.0,2,0
ChirewaWOLMID,4.3,0.2,0.0,2,0
Jimoh-AlobaAVLMID,4.5,0.1,0.0,1,0
BurrowesAVLMID,4.4,0.1,0.0,1,0
BanelBURMID,4.5,0.0,0.0,1,0
WinterburnBOUMID,4.5,0.0,0.0,1,0
ValdimarssonBREGKP,3.9,0.6,0.2,1,1
MilamboBREMID,5.2,0.0,0.0,1,0
Peart-HarrisBREMID,4.4,0.0,0.0,1,0
MarchBHAMID,5.8,0.0,0.2,1,1
KnightBHAMID,4.4,0.1,0.0,1,0
OriolaBHAMID,4.5,0.0,0.0,1,0
RodneyCRYMID,4.4,0.0,0.0,1,0
ÉdouardCRYFWD,5.0,0.2,0.0,1,0
ByramLEEDEF,3.8,0.2,0.0,1,0
KovačićMCIMID,5.8,0.0,0.0,1,0
FredricsonMUNDEF,3.8,0.1,0.0,1,0
MalaciaMUNDEF,3.8,0.4,0.0,1,0
Bendito MantatoMUNMID,4.5,0.0,0.0,1,0
FletcherMUNMID,4.4,0.0,0.2,1,0
LascellesNEWDEF,4.3,0.0,0.0,1,0
A.MurphyNEWDEF,3.8,0.7,0.2,1,0
JotaNFOMID,5.4,0.0,0.0,1,0
GunnNFOGKP,4.0,1.1,0.2,1,0
RobertsSUNMID,5.4,0.0,0.0,1,0
MasuakuSUNDEF,3.9,0.5,0.0,1,0
Jocelin.TSUNMID,5.0,0.0,0.2,1,0
ByfieldTOTDEF,4.0,0.0,0.2,1,0
EarthyWHUMID,4.5,0.0,0.0,1,0
KalajdžićWOLFWD,4.9,0.0,0.0,1,0
ArrizabalagaARSGKP,4.1,0.4,0.0,0,0
HeinARSGKP,4.0,0.2,0.0,0,0
SetfordARSGKP,3.9,0.2,0.0,0,0
